"date"	"discharge"
2016-02-16	21.0791666666667
2016-02-17	20.7916666666667
2016-02-18	19.8833333333333
2016-02-19	19.125
2016-02-20	18.55
2016-02-21	17.9583333333333
2016-02-22	17.5375
2016-02-23	17.2083333333333
2016-02-24	16.9
2016-02-25	16.5791666666667
2016-02-26	16.1333333333333
2016-02-27	15.875
2016-02-28	15.7208333333333
2016-02-29	16.3541666666667
2016-03-01	16.9416666666667
2016-03-02	17.2708333333333
2016-03-03	17.2708333333333
2016-03-04	17.1875
2016-03-05	17.1333333333333
2016-03-06	17.2791666666667
2016-03-07	17.6625
2016-03-08	17.7958333333333
2016-03-09	17.6708333333333
2016-03-10	17.475
2016-03-11	17.1291666666667
2016-03-12	16.7833333333333
2016-03-13	16.4083333333333
2016-03-14	16.05
2016-03-15	15.6583333333333
2016-03-16	15.2875
2016-03-17	14.9416666666667
2016-03-18	14.8583333333333
2016-03-19	14.8833333333333
2016-03-20	14.95
2016-03-21	15.0208333333333
2016-03-22	14.975
2016-03-23	14.9666666666667
2016-03-24	14.875
2016-03-25	14.625
2016-03-26	14.3791666666667
2016-03-27	14.1625
2016-03-28	13.9833333333333
2016-03-29	13.8291666666667
2016-03-30	13.6416666666667
2016-03-31	13.5291666666667
2016-04-01	13.4041666666667
2016-04-02	13.225
2016-04-03	13.0541666666667
2016-04-04	12.9625
2016-04-05	12.8625
2016-04-06	12.6958333333333
2016-04-07	12.4833333333333
2016-04-08	12.375
2016-04-09	12.2916666666667
2016-04-10	12.1291666666667
2016-04-11	11.9583333333333
2016-04-12	11.7791666666667
2016-04-13	11.5416666666667
2016-04-14	11.3791666666667
2016-04-15	11.3083333333333
2016-04-16	11.2166666666667
2016-04-17	11.0416666666667
2016-04-18	10.7791666666667
2016-04-19	10.5875
2016-04-20	10.4208333333333
2016-04-21	10.2291666666667
2016-04-22	10.0916666666667
2016-04-23	10.0208333333333
2016-04-24	9.92708333333333
2016-04-25	9.84708333333333
2016-04-26	9.71625
2016-04-27	9.60541666666667
2016-04-28	9.5
2016-04-29	9.35875
2016-04-30	9.21875
2016-05-01	9.0825
2016-05-02	9.03625
2016-05-03	8.99
2016-05-04	8.825
2016-05-05	8.63625
2016-05-06	8.56291666666667
2016-05-07	8.47208333333333
2016-05-08	8.38
2016-05-09	8.32083333333333
2016-05-10	8.385
2016-05-11	8.8075
2016-05-12	11.13
2016-05-13	13.0458333333333
2016-05-14	13.4791666666667
2016-05-15	13.2208333333333
2016-05-16	12.8416666666667
2016-05-17	12.475
2016-05-18	12.0416666666667
2016-05-19	11.7125
2016-05-20	11.3208333333333
2016-05-21	10.9666666666667
2016-05-22	10.7083333333333
2016-05-23	10.3708333333333
2016-05-24	10.2041666666667
2016-05-25	10.0141666666667
2016-05-26	9.8475
2016-05-27	9.66333333333333
2016-05-28	9.49833333333333
2016-05-29	9.42458333333333
2016-05-30	9.3525
2016-05-31	9.26708333333333
2016-06-01	9.18583333333333
2016-06-02	9.05333333333333
2016-06-03	8.98625
2016-06-04	8.88208333333333
2016-06-05	8.8175
2016-06-06	8.95791666666667
2016-06-07	8.93666666666667
2016-06-08	8.87875
2016-06-09	8.8425
2016-06-10	8.75541666666667
2016-06-11	8.57708333333333
2016-06-12	8.37
2016-06-13	8.24541666666667
2016-06-14	8.16625
2016-06-15	8.045
2016-06-16	7.99625
2016-06-17	7.88
2016-06-18	7.81208333333333
2016-06-19	7.94041666666667
2016-06-20	7.93916666666667
2016-06-21	7.81791666666667
2016-06-22	7.70208333333333
2016-06-23	7.5975
2016-06-24	7.51875
2016-06-25	7.42791666666667
2016-06-26	7.35416666666667
2016-06-27	7.26416666666667
2016-06-28	7.13208333333333
2016-06-29	7.02541666666667
2016-06-30	6.87291666666667
2016-07-01	6.73916666666667
2016-07-02	6.59625
2016-07-03	6.47625
2016-07-04	6.39875
2016-07-05	6.29708333333333
2016-07-06	6.21041666666667
2016-07-07	6.1225
2016-07-08	6.03958333333333
2016-07-09	5.95916666666667
2016-07-10	5.91333333333333
2016-07-11	5.83291666666667
2016-07-12	5.76875
2016-07-13	5.73541666666667
2016-07-14	5.75625
2016-07-15	5.71333333333333
2016-07-16	5.72333333333333
2016-07-17	5.71041666666667
2016-07-18	5.6425
2016-07-19	5.62708333333333
2016-07-20	5.6275
2016-07-21	5.59083333333333
2016-07-22	5.60375
2016-07-23	5.57833333333333
2016-07-24	5.555
2016-07-25	5.53541666666667
2016-07-26	5.52291666666667
2016-07-27	5.48208333333333
2016-07-28	5.455
2016-07-29	5.46083333333333
2016-07-30	5.40458333333333
2016-07-31	5.31958333333333
2016-08-01	5.28
2016-08-02	5.31166666666667
2016-08-03	5.22833333333333
2016-08-04	5.16791666666667
2016-08-05	5.18375
2016-08-06	5.1475
2016-08-07	5.09791666666667
2016-08-08	5.05833333333333
2016-08-09	5.07458333333333
2016-08-10	5.06
2016-08-11	5.0375
2016-08-12	5.00125
2016-08-13	4.9425
2016-08-14	4.9225
2016-08-15	4.93666666666667
2016-08-16	4.93041666666667
2016-08-17	4.92416666666667
2016-08-18	4.95833333333333
2016-08-19	4.96
2016-08-20	4.85875
2016-08-21	4.8275
2016-08-22	4.82
2016-08-23	4.75958333333333
2016-08-24	4.73416666666667
2016-08-25	4.74375
2016-08-26	4.74583333333333
2016-08-27	4.69625
2016-08-28	4.69125
2016-08-29	4.69166666666667
2016-08-30	4.64958333333333
2016-08-31	4.64041666666667
2016-09-01	4.65
2016-09-02	4.62666666666667
2016-09-03	4.57916666666667
2016-09-04	4.60916666666667
2016-09-05	4.5675
2016-09-06	4.51458333333333
2016-09-07	4.495
2016-09-08	4.52166666666667
2016-09-09	4.46791666666667
2016-09-10	4.43333333333333
2016-09-11	4.44916666666667
2016-09-12	4.40708333333333
2016-09-13	4.36666666666667
2016-09-14	4.3575
2016-09-15	4.52291666666667
2016-09-16	4.73958333333333
2016-09-17	4.59291666666667
2016-09-18	4.52875
2016-09-19	4.49625
2016-09-20	4.49708333333333
2016-09-21	4.53833333333333
2016-09-22	4.56291666666667
2016-09-23	4.53958333333333
2016-09-24	4.61958333333333
2016-09-25	4.77791666666667
2016-09-26	4.73291666666667
2016-09-27	4.665
2016-09-28	4.66291666666667
2016-09-29	4.67708333333333
2016-09-30	4.65583333333333
2016-10-01	4.71958333333333
2016-10-02	4.70625
2016-10-03	4.58875
2016-10-04	4.54375
2016-10-05	4.56458333333333
2016-10-06	4.53625
2016-10-07	4.48208333333333
2016-10-08	4.46208333333333
2016-10-09	4.42625
2016-10-10	4.35458333333333
2016-10-11	4.32875
2016-10-12	4.29708333333333
2016-10-13	4.32
2016-10-14	5.08916666666667
2016-10-15	9.11833333333333
2016-10-16	10.0854166666667
2016-10-17	10.2895833333333
2016-10-18	11.0625
2016-10-19	10.6666666666667
2016-10-20	9.62833333333333
2016-10-21	8.69625
2016-10-22	8.0275
2016-10-23	7.80666666666667
2016-10-24	8.27416666666667
2016-10-25	8.71958333333333
2016-10-26	8.51833333333333
2016-10-27	8.07208333333333
2016-10-28	7.57958333333333
2016-10-29	7.23166666666667
2016-10-30	6.92583333333333
2016-10-31	6.67708333333333
2016-11-01	6.50833333333333
2016-11-02	6.34916666666667
2016-11-03	6.125
2016-11-04	5.93375
2016-11-05	7.4
2016-11-06	12.0375
2016-11-07	13.7166666666667
2016-11-08	13.6291666666667
2016-11-09	13.025
2016-11-10	12.4
2016-11-11	11.6708333333333
2016-11-12	10.9958333333333
2016-11-13	10.5
2016-11-14	10.1245833333333
2016-11-15	9.64916666666667
2016-11-16	9.18083333333333
2016-11-17	8.89416666666667
2016-11-18	8.70041666666667
2016-11-19	8.38416666666667
2016-11-20	8.31958333333333
2016-11-21	9.20625
2016-11-22	33.1
2016-11-23	51.275
2016-11-24	55.5083333333333
2016-11-25	64.4333333333333
2016-11-26	67.0583333333333
2016-11-27	66.5166666666667
2016-11-28	64.0458333333333
2016-11-29	61.4166666666667
2016-11-30	59.7625
2016-12-01	57.8666666666667
2016-12-02	56.5958333333333
2016-12-03	54.0833333333333
2016-12-04	51.4666666666667
2016-12-05	48.4541666666667
2016-12-06	45.3041666666667
2016-12-07	42.2541666666667
2016-12-08	39.175
2016-12-09	36.3916666666667
2016-12-10	33.8583333333333
2016-12-11	31.2083333333333
2016-12-12	28.7458333333333
2016-12-13	26.25
2016-12-14	24.5666666666667
2016-12-15	23.325
2016-12-16	22.275
2016-12-17	21.1875
2016-12-18	20.1875
2016-12-19	19.6
2016-12-20	19.4041666666667
2016-12-21	19.3291666666667
2016-12-22	19.2666666666667
2016-12-23	19.125
2016-12-24	18.9833333333333
2016-12-25	18.8541666666667
2016-12-26	18.5708333333333
2016-12-27	18.2791666666667
2016-12-28	17.9916666666667
2016-12-29	17.5958333333333
2016-12-30	17.25
2016-12-31	16.9708333333333
2017-01-01	16.6708333333333
2017-01-02	16.4708333333333
2017-01-03	16.1083333333333
2017-01-04	15.8
2017-01-05	15.5458333333333
2017-01-06	15.2041666666667
2017-01-07	14.8666666666667
2017-01-08	14.6958333333333
2017-01-09	14.4958333333333
2017-01-10	14.325
2017-01-11	14.1333333333333
2017-01-12	13.9541666666667
2017-01-13	13.8125
2017-01-14	13.55
2017-01-15	13.3458333333333
2017-01-16	13.1541666666667
2017-01-17	12.9208333333333
2017-01-18	12.7166666666667
2017-01-19	12.4625
2017-01-20	12.2666666666667
2017-01-21	12.1416666666667
2017-01-22	11.9625
2017-01-23	11.8791666666667
2017-01-24	11.7
2017-01-25	11.5333333333333
2017-01-26	11.4166666666667
2017-01-27	11.3208333333333
2017-01-28	11.225
2017-01-29	10.925
2017-01-30	10.7583333333333
2017-01-31	10.7
2017-02-01	10.6333333333333
2017-02-02	10.5041666666667
2017-02-03	10.6666666666667
2017-02-04	11.6791666666667
2017-02-05	13.3166666666667
2017-02-06	16.0166666666667
2017-02-07	17.8291666666667
2017-02-08	18.1375
2017-02-09	17.8375
2017-02-10	17.4708333333333
2017-02-11	16.9541666666667
2017-02-12	16.4666666666667
2017-02-13	16.1916666666667
2017-02-14	15.9041666666667
2017-02-15	15.7083333333333
2017-02-16	15.375
2017-02-17	15.2083333333333
2017-02-18	15.025
2017-02-19	14.8208333333333
2017-02-20	14.5458333333333
2017-02-21	14.3125
2017-02-22	14.1375
2017-02-23	13.9583333333333
2017-02-24	13.8
2017-02-25	13.6125
2017-02-26	13.3333333333333
2017-02-27	13.2166666666667
2017-02-28	13.0958333333333
2017-03-01	13
2017-03-02	12.925
2017-03-03	12.8041666666667
2017-03-04	12.8625
2017-03-05	12.9916666666667
2017-03-06	13.4625
2017-03-07	14.6
2017-03-08	15.7708333333333
2017-03-09	16.25
2017-03-10	16.8
2017-03-11	17.0625
2017-03-12	17.0375
2017-03-13	16.875
2017-03-14	16.5083333333333
2017-03-15	16.1625
2017-03-16	15.8541666666667
2017-03-17	15.4958333333333
2017-03-18	15.2083333333333
2017-03-19	15.0416666666667
2017-03-20	14.7708333333333
2017-03-21	14.5333333333333
2017-03-22	14.2916666666667
2017-03-23	14.0375
2017-03-24	14.95
2017-03-25	18.7291666666667
2017-03-26	26.2333333333333
2017-03-27	29.8125
2017-03-28	29.6333333333333
2017-03-29	28.0875
2017-03-30	25.9041666666667
2017-03-31	23.8666666666667
2017-04-01	22.2458333333333
2017-04-02	21.2208333333333
2017-04-03	20.9333333333333
2017-04-04	20.9
2017-04-05	20.7083333333333
2017-04-06	20.3125
2017-04-07	19.9583333333333
2017-04-08	19.725
2017-04-09	19.4708333333333
2017-04-10	19.1916666666667
2017-04-11	18.9083333333333
2017-04-12	18.7125
2017-04-13	18.4916666666667
2017-04-14	18.175
2017-04-15	17.8333333333333
2017-04-16	17.4916666666667
2017-04-17	17.2458333333333
2017-04-18	16.9083333333333
2017-04-19	16.5583333333333
2017-04-20	16.1875
2017-04-21	15.8625
2017-04-22	15.6
2017-04-23	15.4041666666667
2017-04-24	15.2458333333333
2017-04-25	14.9291666666667
2017-04-26	14.7916666666667
2017-04-27	14.8041666666667
2017-04-28	14.9541666666667
2017-04-29	14.9666666666667
2017-04-30	14.8291666666667
2017-05-01	14.7375
2017-05-02	15.1416666666667
2017-05-03	16.0791666666667
2017-05-04	17.075
2017-05-05	17.5125
2017-05-06	17.7
2017-05-07	18.1708333333333
2017-05-08	18.8458333333333
2017-05-09	19.2083333333333
2017-05-10	19.1291666666667
2017-05-11	18.9375
2017-05-12	18.8125
2017-05-13	18.4833333333333
2017-05-14	18.2208333333333
2017-05-15	17.8541666666667
2017-05-16	17.4833333333333
2017-05-17	17.0625
2017-05-18	16.7666666666667
2017-05-19	16.4541666666667
2017-05-20	15.9333333333333
2017-05-21	15.575
2017-05-22	15.2875
2017-05-23	14.9166666666667
2017-05-24	14.7208333333333
2017-05-25	14.4791666666667
2017-05-26	14.275
2017-05-27	13.9583333333333
2017-05-28	13.6666666666667
2017-05-29	13.4375
2017-05-30	13.2125
2017-05-31	13.0125
2017-06-01	12.8333333333333
2017-06-02	12.6291666666667
2017-06-03	12.4125
2017-06-04	12.1916666666667
2017-06-05	12.025
2017-06-06	11.8166666666667
2017-06-07	11.5916666666667
2017-06-08	11.35
2017-06-09	11.2291666666667
2017-06-10	11.0416666666667
2017-06-11	10.8458333333333
2017-06-12	10.65
2017-06-13	10.4625
2017-06-14	10.3166666666667
2017-06-15	10.1666666666667
2017-06-16	10.03875
2017-06-17	9.95625
2017-06-18	9.78
2017-06-19	9.63458333333333
2017-06-20	9.54
2017-06-21	9.44625
2017-06-22	9.3225
2017-06-23	9.23208333333333
2017-06-24	9.15125
2017-06-25	9.00833333333333
2017-06-26	8.96
2017-06-27	8.90208333333333
2017-06-28	8.88208333333333
2017-06-29	8.85791666666667
2017-06-30	8.7525
2017-07-01	8.56041666666667
2017-07-02	8.47458333333333
2017-07-03	8.40166666666667
2017-07-04	8.26791666666667
2017-07-05	8.155
2017-07-06	8.07416666666667
2017-07-07	7.99
2017-07-08	7.91916666666667
2017-07-09	7.84291666666667
2017-07-10	7.79583333333333
2017-07-11	7.71375
2017-07-12	7.62083333333333
2017-07-13	7.54375
2017-07-14	7.47
2017-07-15	7.40625
2017-07-16	7.34375
2017-07-17	7.32666666666667
2017-07-18	7.33583333333333
2017-07-19	7.35791666666667
2017-07-20	7.32291666666667
2017-07-21	7.27833333333333
2017-07-22	7.23125
2017-07-23	7.17625
2017-07-24	7.13291666666667
2017-07-25	7.09458333333333
2017-07-26	7.07041666666667
2017-07-27	7.02583333333333
2017-07-28	6.97
2017-07-29	6.88833333333333
2017-07-30	6.84666666666667
2017-07-31	6.78541666666667
2017-08-01	6.72916666666667
2017-08-02	6.68208333333333
2017-08-03	6.6475
2017-08-04	6.61708333333333
2017-08-05	6.57583333333333
2017-08-06	6.54416666666667
2017-08-07	6.53
2017-08-08	6.53
2017-08-09	6.51833333333333
2017-08-10	6.47416666666667
2017-08-11	6.4175
2017-08-12	6.35
2017-08-13	6.28375
2017-08-14	6.22833333333333
2017-08-15	6.16625
2017-08-16	6.12166666666667
2017-08-17	6.08708333333333
2017-08-18	6.04833333333333
2017-08-19	6.01083333333333
2017-08-20	5.98458333333333
2017-08-21	5.95125
2017-08-22	5.9175
2017-08-23	5.88291666666667
2017-08-24	5.84666666666667
2017-08-25	5.80625
2017-08-26	5.77541666666667
2017-08-27	5.74166666666667
2017-08-28	5.70208333333333
2017-08-29	5.66916666666667
2017-08-30	5.63208333333333
2017-08-31	5.58625
2017-09-01	5.6075
2017-09-02	5.58833333333333
2017-09-03	5.58958333333333
2017-09-04	5.56875
2017-09-05	5.49958333333333
2017-09-06	5.49666666666667
2017-09-07	5.48458333333333
2017-09-08	5.46
2017-09-09	5.46958333333333
2017-09-10	5.43791666666667
2017-09-11	5.42541666666667
2017-09-12	5.32958333333333
2017-09-13	5.2425
2017-09-14	5.21916666666667
2017-09-15	5.1175
2017-09-16	5.08916666666667
2017-09-17	5.00208333333333
2017-09-18	4.97416666666667
2017-09-19	4.9475
2017-09-20	4.8775
2017-09-21	4.82541666666667
2017-09-22	4.815
2017-09-23	4.78875
2017-09-24	4.74666666666667
2017-09-25	4.72708333333333
2017-09-26	4.70125
2017-09-27	4.60958333333333
2017-09-28	4.54041666666667
2017-09-29	4.52875
2017-09-30	4.47666666666667
2017-10-01	4.4325
2017-10-02	4.41791666666667
2017-10-03	4.42
2017-10-04	4.36041666666667
2017-10-05	4.34583333333333
2017-10-06	4.35208333333333
2017-10-07	4.2575
2017-10-08	4.20458333333333
2017-10-09	4.21291666666667
2017-10-10	4.18166666666667
2017-10-11	4.09541666666667
2017-10-12	4.04458333333333
2017-10-13	4.01791666666667
2017-10-14	3.985
2017-10-15	3.92833333333333
2017-10-16	3.92208333333333
2017-10-17	3.91583333333333
2017-10-18	3.91375
2017-10-19	3.92833333333333
2017-10-20	3.90916666666667
2017-10-21	3.86375
2017-10-22	3.79833333333333
2017-10-23	3.78583333333333
2017-10-24	3.79416666666667
2017-10-25	3.7
2017-10-26	3.66375
2017-10-27	3.69625
2017-10-28	3.66625
2017-10-29	3.67625
2017-10-30	3.65916666666667
2017-10-31	3.55791666666667
2017-11-01	3.52208333333333
2017-11-02	3.53416666666667
2017-11-03	3.57666666666667
2017-11-04	3.57791666666667
2017-11-05	3.59541666666667
2017-11-06	3.61208333333333
2017-11-07	3.56875
2017-11-08	3.50208333333333
2017-11-09	3.49208333333333
2017-11-10	3.48625
2017-11-11	3.49625
2017-11-12	3.5175
2017-11-13	3.525
2017-11-14	3.47541666666667
2017-11-15	3.4025
2017-11-16	3.41583333333333
2017-11-17	3.45166666666667
2017-11-18	3.45041666666667
2017-11-19	3.44083333333333
2017-11-20	3.48708333333333
2017-11-21	3.49958333333333
2017-11-22	3.52125
2017-11-23	3.53583333333333
2017-11-24	3.54291666666667
2017-11-25	3.5275
2017-11-26	3.47125
2017-11-27	3.50333333333333
2017-11-28	3.505
2017-11-29	3.51375
2017-11-30	3.47833333333333
2017-12-01	3.85958333333333
2017-12-02	3.81708333333333
2017-12-03	3.73083333333333
2017-12-04	3.72916666666667
2017-12-05	3.69875
2017-12-06	3.4175
2017-12-07	3.30416666666667
2017-12-08	3.37833333333333
2017-12-09	3.30875
2017-12-10	3.42333333333333
2017-12-11	5.59541666666667
2017-12-12	12.5120833333333
2017-12-13	13.3791666666667
2017-12-14	12.1416666666667
2017-12-15	10.6083333333333
2017-12-16	9.68583333333333
2017-12-17	8.83916666666667
2017-12-18	8.08166666666667
2017-12-19	7.47291666666667
2017-12-20	6.93583333333333
2017-12-21	6.60083333333333
2017-12-22	6.28791666666667
2017-12-23	5.97708333333333
2017-12-24	5.76333333333333
2017-12-25	5.64166666666667
2017-12-26	5.61125
2017-12-27	5.77833333333333
2017-12-28	6.61291666666667
2017-12-29	6.9375
2017-12-30	6.93916666666667
2017-12-31	8.90166666666667
2018-01-01	10.3083333333333
2018-01-02	10.2833333333333
2018-01-03	10.0308333333333
2018-01-04	10.07625
2018-01-05	10.9083333333333
2018-01-06	11.0666666666667
2018-01-07	10.6541666666667
2018-01-08	10.1958333333333
2018-01-09	13.9333333333333
2018-01-10	18.1708333333333
2018-01-11	18.9541666666667
2018-01-12	17.8416666666667
2018-01-13	16.85
2018-01-14	15.8416666666667
2018-01-15	14.725
2018-01-16	13.9666666666667
2018-01-17	13.2916666666667
2018-01-18	12.9375
2018-01-19	12.7625
2018-01-20	12.3708333333333
2018-01-21	12.1666666666667
2018-01-22	12.8625
2018-01-23	13.55
2018-01-24	13.6
2018-01-25	13.4458333333333
2018-01-26	12.9833333333333
2018-01-27	13.3041666666667
2018-01-28	15.2416666666667
2018-01-29	15.9458333333333
2018-01-30	15.6791666666667
2018-01-31	15.175
2018-02-01	14.7166666666667
2018-02-02	14.3
2018-02-03	13.9
2018-02-04	13.4625
2018-02-05	13.1
2018-02-06	12.7208333333333
2018-02-07	12.3208333333333
2018-02-08	11.8333333333333
2018-02-09	11.3916666666667
2018-02-10	11.1041666666667
2018-02-11	10.775
2018-02-12	10.5125
2018-02-13	10.2125
2018-02-14	9.99125
2018-02-15	9.79875
2018-02-16	9.5925
2018-02-17	9.51666666666667
2018-02-18	9.80708333333333
2018-02-19	10.2333333333333
2018-02-20	10.3291666666667
2018-02-21	10.3291666666667
2018-02-22	10.2166666666667
2018-02-23	10.0416666666667
2018-02-24	9.90041666666667
2018-02-25	9.72416666666667
2018-02-26	9.47666666666667
2018-02-27	9.29166666666667
2018-02-28	9.11875
2018-03-01	9.135
2018-03-02	10.29125
2018-03-03	15.6958333333333
2018-03-04	24.05
2018-03-05	29.1958333333333
2018-03-06	33.3625
2018-03-07	35.7625
2018-03-08	35.7166666666667
2018-03-09	33.8333333333333
2018-03-10	31.2291666666667
2018-03-11	29.9708333333333
2018-03-12	33.0458333333333
2018-03-13	35.4958333333333
2018-03-14	35.5458333333333
2018-03-15	35.1833333333333
2018-03-16	39.9625
2018-03-17	43.6708333333333
2018-03-18	44.8875
2018-03-19	45.15
2018-03-20	44.0375
2018-03-21	42.2625
2018-03-22	39.825
2018-03-23	37.55
2018-03-24	35.4416666666667
2018-03-25	33.1125
2018-03-26	30.55
2018-03-27	27.95
2018-03-28	25.6666666666667
2018-03-29	24.4625
2018-03-30	23.7166666666667
2018-03-31	22.9208333333333
2018-04-01	22.1958333333333
2018-04-02	21.7791666666667
2018-04-03	21.4333333333333
2018-04-04	20.8916666666667
2018-04-05	20.6875
2018-04-06	20.3208333333333
2018-04-07	20.025
2018-04-08	19.8041666666667
2018-04-09	19.5291666666667
2018-04-10	19.2708333333333
2018-04-11	19.5916666666667
2018-04-12	27.3166666666667
2018-04-13	42.025
2018-04-14	48.4125
2018-04-15	49.9875
2018-04-16	49.7125
2018-04-17	48.6541666666667
2018-04-18	46.8375
2018-04-19	44.6458333333333
2018-04-20	42.425
2018-04-21	40.0416666666667
2018-04-22	37.625
2018-04-23	35.2666666666667
2018-04-24	33.2041666666667
2018-04-25	31.0791666666667
2018-04-26	29.0375
